id,revenue,gas_fee_base_raw,profit
939,3330741880,0,3330741880
940,76815515,0,76815515
941,115910759,13201262,102709497
942,253164781,0,253164781
943,142677215,12175763,130501452
944,70665161,0,70665161
945,67059079,0,67059079
946,1600138866,0,1600138866
947,121408964,0,121408964
948,482518753,0,482518753
949,227250983,0,227250983
950,182283512,0,182283512
951,781405373,12374945,769030428
952,82881619,0,82881619
8211,58313062,0,58313062
5327,39075275,0,39075275
6712,53002382,0,53002382
953,26931743,0,26931743
7716,46059955,0,46059955
7717,106863915,0,106863915
7718,89009429,0,89009429
7719,29170918,0,29170918
7720,49501440,0,49501440
7721,90446175,0,90446175
7722,95871617,0,95871617
7723,85036467,0,85036467
9122,93995012,0,93995012
6713,30262159,0,30262159
954,82806807,0,82806807
7724,138002969,0,138002969
7725,139462406,0,139462406
7726,88406431,0,88406431
7727,66527479,0,66527479
7728,69254168,0,69254168
5328,45251475,0,45251475
955,146319049,0,146319049
956,204700177,0,204700177
9123,944006533,0,944006533
5872,103904704,0,103904704
9124,55683796,0,55683796
9125,81798992,0,81798992
9126,31817222,0,31817222
7729,137232167,0,137232167
7730,104022889,0,104022889
7731,106473600,0,106473600
7732,92495550,0,92495550
7733,99051086,0,99051086
5873,1153031707,0,1153031707
957,85278322,0,85278322
958,229112868,0,229112868
959,492320157,0,492320157
960,39391459,0,39391459
7734,119617307,0,119617307
7735,122814748,0,122814748
7736,34430751,0,34430751
7737,44859909,0,44859909
7738,69885203,0,69885203
7739,55494191,0,55494191
7740,77826008,0,77826008
7741,56560628,0,56560628
1023,26579802,0,26579802
7742,95451966,0,95451966
7743,68962599,0,68962599
7744,42327429,0,42327429
7745,37703784,0,37703784
1024,201452558,0,201452558
12027,81441098,0,81441098
1025,102989406,0,102989406
9127,61035374,0,61035374
1026,72166088,0,72166088
1027,61916239,0,61916239
1028,110014062,0,110014062
1029,472113444,0,472113444
1030,74692567,0,74692567
1031,47510108,0,47510108
12028,59381831,0,59381831
9128,53035060,0,53035060
1032,74702754,0,74702754
1033,48609029,15017636,33591393
1034,143258775,0,143258775
1035,105646339,0,105646339
1036,74856131,0,74856131
1037,913496378,0,913496378
1038,62466618,0,62466618
1039,105495487,0,105495487
1040,100833715,0,100833715
12029,31488879,0,31488879
1041,30020944,0,30020944
12740,49633187,0,49633187
1042,90806260,0,90806260
1043,49343712,0,49343712
8212,125243733,0,125243733
1044,460125547,0,460125547
1045,250700010,9915606,240784404
1046,28868794,0,28868794
1047,51649666,0,51649666
7746,35013165,0,35013165
9129,46423730,0,46423730
1048,123755570,0,123755570
1049,379282057,0,379282057
1050,82513182,0,82513182
1051,1614210745,0,1614210745
1052,690369830,0,690369830
1053,405516013,0,405516013
6714,52704012,0,52704012
1054,1659056287,0,1659056287
1055,1229785466,0,1229785466
6797,125941634,0,125941634
7747,1614202711,0,1614202711
7748,108929733,0,108929733
3353,0,0,0
7749,1082454259,0,1082454259
7750,124357235,0,124357235
7751,174090692,0,174090692
7752,151080777,0,151080777
7753,358068947,0,358068947
7754,361585653,0,361585653
7755,245770566,0,245770566
7756,103859112,0,103859112
7757,185691476,0,185691476
7758,183857979,0,183857979
7759,106373500,0,106373500
7760,217604345,0,217604345
7761,167891439,0,167891439
7762,194724454,0,194724454
7763,168425012,0,168425012
7764,200944200,0,200944200
7765,213973693,0,213973693
7766,619033783,0,619033783
7767,229544761,0,229544761
7768,228628605,0,228628605
7769,293661958,0,293661958
7770,579167783,0,579167783
7771,227295825,0,227295825
7772,226908244,0,226908244
7773,225896390,0,225896390
7774,225128220,0,225128220
7775,222976383,0,222976383
7776,99351720,0,99351720
7777,432518326,0,432518326
7778,223458400,0,223458400
7779,281020377,0,281020377
9130,577053897,0,577053897
7780,293599559,0,293599559
1056,681753920,0,681753920
7781,49339855,0,49339855
1057,47852362,0,47852362
1058,206024925,0,206024925
7782,26482772,0,26482772
7783,432978829,0,432978829
7784,223818653,0,223818653
7785,71674334,0,71674334
9131,184177437,0,184177437
1059,111879840,0,111879840
1060,664327664,0,664327664
7786,164099721,0,164099721
7787,78085708,0,78085708
7788,103037768,0,103037768
9132,124716703,0,124716703
8213,24353858373,0,24353858373
1061,33614276,0,33614276
7789,37364689,0,37364689
4523,1076313505,0,1076313505
4524,276116313,0,276116313
4525,150639460,0,150639460
4526,546538440,0,546538440
4527,93455040,0,93455040
1062,108123574,0,108123574
9133,50162723,0,50162723
8214,299778476,0,299778476
1063,226226664,0,226226664
1064,193690489,0,193690489
1065,534808529,0,534808529
8215,1040121751,0,1040121751
1066,200099399,0,200099399
6715,32578931,0,32578931
8216,138144645,0,138144645
8217,183274244,0,183274244
8218,186878277,0,186878277
1067,0,8306193,-8306193
6336,116181871,0,116181871
1068,350953749,0,350953749
9134,180122855,0,180122855
1069,127160218,0,127160218
1070,74948693,0,74948693
9135,22412130,0,22412130
1071,34910188,0,34910188
7790,1160594861,0,1160594861
7791,135158576,0,135158576
7792,157779491,0,157779491
7793,328994089,0,328994089
7794,188221741,0,188221741
7795,59068375,0,59068375
7796,135552442,0,135552442
7797,183739204,0,183739204
7798,155552258,0,155552258
7799,122410356,0,122410356
7800,180265166,0,180265166
7801,148011481,0,148011481
7802,39877443,0,39877443
7803,46855796,0,46855796
1072,49533943,0,49533943
9136,260459232,0,260459232
9137,666064696,0,666064696
1073,38033906,0,38033906
12030,20521457,0,20521457
1074,307349119,0,307349119
7804,78075097,0,78075097
7805,133317951,0,133317951
7806,170416207,0,170416207
7807,111688183,0,111688183
7808,105911076,0,105911076
7809,54648301,0,54648301
7810,64933843,0,64933843
7811,28894016,0,28894016
7812,58606559,0,58606559
7813,70524657,0,70524657
7814,80316116,0,80316116
7815,34677892,0,34677892
7816,146565446,0,146565446
9138,221024532,0,221024532
1075,36935660,0,36935660
9139,88835865,0,88835865
7817,45576859,0,45576859
9140,159760512,0,159760512
7818,56154067,0,56154067
7819,82280073,0,82280073
7820,182308295,0,182308295
9141,99939707,0,99939707
1076,25517739,0,25517739
9142,113180747,0,113180747
8219,790050939,0,790050939
1077,228974463,0,228974463
1078,222013398,0,222013398
1079,97508350,0,97508350
1080,2104713798,0,2104713798
1081,53171555,5442428,47729127
1082,32250484,0,32250484
1083,62885787,0,62885787
1084,143957032,0,143957032
1085,203694652,0,203694652
1086,165399500,0,165399500
1087,324169202,0,324169202
1088,88576915,0,88576915
12741,33978537,0,33978537
12742,88182791,0,88182791
1089,83370806,0,83370806
1090,11335089,7189884,4145205
9143,3371398400,0,3371398400
1091,267143083,0,267143083
1092,51511659,0,51511659
1093,106681638,0,106681638
9144,105244693,0,105244693
1094,56478980,0,56478980
1095,255111861,0,255111861
1096,423560295,0,423560295
1097,36089312,0,36089312
9145,46190640,0,46190640
1098,247923843,8089710,239834133
1099,171611415,0,171611415
1100,53937812,14465430,39472382
9146,249685329,0,249685329
1101,146773017,0,146773017
9147,67529233,0,67529233
9148,56597486,0,56597486
1102,80698692,10031860,70666832
1103,87786615,0,87786615
9149,52416946,0,52416946
1104,161670070,0,161670070
9150,311377936,6818559,304559377
1105,124249949,0,124249949
9151,16069868,0,16069868
1106,31066430,0,31066430
9152,195628975,6902258,188726717
9153,135227529,0,135227529
1107,139796116,0,139796116
7821,44256488,0,44256488
7822,147001115,0,147001115
7823,222814036,0,222814036
7824,246048647,0,246048647
7825,200828448,0,200828448
7826,313993890,0,313993890
7827,173726942,0,173726942
7828,145714615,0,145714615
7829,106288628,0,106288628
7830,139854193,0,139854193
7831,172251184,0,172251184
7832,53118645,0,53118645
7833,171110218,0,171110218
7834,182013415,0,182013415
7835,161039598,0,161039598
7836,310707042,0,310707042
7837,60995527,0,60995527
7838,51683499,0,51683499
7839,117627347,0,117627347
7840,136770340,0,136770340
9154,60746673,0,60746673
1108,336631767,0,336631767
12031,27135163,0,27135163
9155,37958833,0,37958833
9156,269767802,0,269767802
9157,81359834,0,81359834
1109,161818323,0,161818323
9158,22778547,0,22778547
9159,179963912,14901567,165062345
9160,135113165,0,135113165
1110,229036878,0,229036878
1111,27788303,0,27788303
6716,48236271,0,48236271
1112,177133619,0,177133619
1113,978656414,0,978656414
7841,28419302,0,28419302
1114,305194685,0,305194685
5874,172289240,0,172289240
1115,120925085,0,120925085
1116,571657966,0,571657966
8220,691292677,0,691292677
5570,16256167,0,16256167
1117,17088833,0,17088833
1118,110109027,0,110109027
8221,81493974,0,81493974
7842,190837663,0,190837663
7843,383925661,0,383925661
7844,186932658,0,186932658
7845,400540675,0,400540675
7846,221441314,0,221441314
7847,186874910,0,186874910
7848,325037408,0,325037408
7849,144259664,0,144259664
7850,257314971,0,257314971
7851,153171411,0,153171411
7852,260870779,0,260870779
7853,107515301,0,107515301
7854,359920375,0,359920375
7855,297557622,0,297557622
7856,143339089,0,143339089
7857,215619361,0,215619361
7858,129387556,0,129387556
7859,409726619,0,409726619
7860,345325956,0,345325956
7861,200393696,0,200393696
7862,398315224,0,398315224
7863,246465487,0,246465487
7864,370934122,0,370934122
7865,233701830,0,233701830
7866,372876128,0,372876128
7867,139115536,0,139115536
7868,199435058,0,199435058
7869,98823770,0,98823770
7870,140555404,0,140555404
7871,187566852,0,187566852
7872,55404943,0,55404943
7873,152456084,0,152456084
7874,96916857,0,96916857
7875,143731165,0,143731165
7876,181427286,0,181427286
7877,201005840,0,201005840
7878,229482578,0,229482578
7879,191361918,0,191361918
7880,172189470,0,172189470
7881,214548370,0,214548370
7882,180692091,0,180692091
7883,136007916,0,136007916
7884,173984881,0,173984881
7885,148700415,0,148700415
1119,17114768,0,17114768
1120,59251113,0,59251113
7886,36995672,0,36995672
7887,122179303,0,122179303
7888,80597724,0,80597724
7889,138257480,0,138257480
7890,87291623,0,87291623
7891,177855988,0,177855988
7892,83598264,0,83598264
7893,23577120,0,23577120
7894,153077614,0,153077614
7895,185713488,0,185713488
7896,177521104,0,177521104
7897,178186991,0,178186991
7898,172990351,0,172990351
7899,170010245,0,170010245
7900,147549474,0,147549474
7901,70821548,0,70821548
5571,40015437,0,40015437
5329,117038627,0,117038627
1121,168861918,0,168861918
11976,13770003,0,13770003
8222,113843872,7804368,106039504
1122,144878048,0,144878048
1123,31584539,0,31584539
1124,76682436,0,76682436
1125,57611845,0,57611845
6717,147328133,0,147328133
1126,36893789,0,36893789
6718,56642941,0,56642941
1127,115786432,0,115786432
1128,73051322,0,73051322
1129,0,19187741,-19187741
1130,0,19187741,-19187741
1131,771307782,0,771307782
8223,392522779,0,392522779
1132,540662215,0,540662215
8224,220993834,0,220993834
8225,493848350,0,493848350
1133,34557542,0,34557542
8226,78932124,0,78932124
1134,225734273,0,225734273
1135,224707763,0,224707763
1136,225677307,0,225677307
1137,274879147,0,274879147
1138,223272794,0,223272794
1139,348994128,0,348994128
1140,159244669,0,159244669
8227,30695460,0,30695460
8228,30817907,0,30817907
1141,41901280,0,41901280
5827,15234182,0,15234182
1142,239640594,0,239640594
8229,82078878,0,82078878
1143,158006829,0,158006829
1144,87912217,0,87912217
5572,31358424,0,31358424
1145,105198214,0,105198214
9161,24427999,0,24427999
1146,33447479,0,33447479
1147,25174798,0,25174798
8230,1370588607,0,1370588607
8231,52255079,0,52255079
8232,143117206,0,143117206
8233,105321526,0,105321526
1148,28327028,0,28327028
1149,33430426,0,33430426
1150,198110212,0,198110212
9162,14406754,0,14406754
1151,36783825,0,36783825
5330,444025996,0,444025996
1152,62247930,0,62247930
9163,16261509,0,16261509
1153,105902890,0,105902890
1154,106162380,0,106162380
1155,116575197,0,116575197
1156,574263010,0,574263010
1157,34888089,0,34888089
9164,240871521,0,240871521
9165,225720340,0,225720340
1158,73523540,0,73523540
1159,102281289,0,102281289
1160,41523250,0,41523250
1161,221550129,0,221550129
9166,24936947,0,24936947
8234,871505143,0,871505143
9167,24060594,0,24060594
1162,61710493,0,61710493
1163,157186089,0,157186089
9168,164814394,0,164814394
1164,22227051,0,22227051
8235,494732500,25024736,469707764
9169,28837434,0,28837434
1165,36838589,0,36838589
1166,852419109,0,852419109
1167,52529006,0,52529006
1168,107762793,0,107762793
9170,21689361,0,21689361
9171,173766512,0,173766512
1169,97442519,0,97442519
9172,127955034,0,127955034
5331,486266523,0,486266523
9173,116294647,0,116294647
1170,1495930832,0,1495930832
1171,106326921,0,106326921
7904,190634661,0,190634661
7905,90538926,0,90538926
7906,130931019,0,130931019
7907,118754679,0,118754679
7908,184487599,0,184487599
7909,410197423,0,410197423
7910,127331354,0,127331354
7911,111672980,0,111672980
7912,99723497,0,99723497
7913,63520072,0,63520072
7914,64048862,0,64048862
7915,364812656,0,364812656
7916,170732095,0,170732095
7917,353658640,0,353658640
7918,155213064,0,155213064
7919,304983993,0,304983993
7920,243212842,0,243212842
1172,0,9339781,-9339781
1173,212958309,0,212958309
1174,441466491,0,441466491
9174,73526603,0,73526603
1175,325713128,0,325713128
3561,0,23263643,-23263643
1176,104859321,0,104859321
1177,466869597,0,466869597
1178,155939029,0,155939029
12743,428973537,0,428973537
9175,36399424,0,36399424
9176,34622584,0,34622584
9177,175869556,4734912,171134644
5875,68078782,0,68078782
1179,103383324,0,103383324
9178,36209645,0,36209645
9179,402996653,0,402996653
9180,437752074,0,437752074
1180,40424130,0,40424130
9181,21361599,0,21361599
5332,115525658,0,115525658
1181,122415442,0,122415442
1182,25748584,0,25748584
5876,185745005,0,185745005
1183,193993448,0,193993448
1184,193993448,0,193993448
1185,131083735,0,131083735
1186,169757837,0,169757837
1187,250930663,30379379,220551284
9182,193181049,0,193181049
9183,45300899,0,45300899
4756,311574611,0,311574611
8236,2851290961,0,2851290961
276,286402293,0,286402293
8237,529471271,0,529471271
1188,40106674,0,40106674
8238,38727056,0,38727056
1189,61880809,0,61880809
1190,61505785,0,61505785
1191,13844773,17225503,-3380730
3562,0,64534415,-64534415
1192,195164699,0,195164699
1193,109787365,0,109787365
1194,554779687,0,554779687
1195,48088952,97010564,-48921612
1196,116291515,77922774,38368741
1197,116291515,77922774,38368741
1198,148411834,62852217,85559617
9184,150797006,54781069,96015937
8239,113533479,0,113533479
8240,61538967,0,61538967
8241,276067281,0,276067281
8242,40477068,0,40477068
8243,209183258,0,209183258
3563,0,29729123,-29729123
8244,229383344,28619083,200764261
8245,635171627,0,635171627
8246,410803366,0,410803366
8247,2827280053,0,2827280053
9185,166919654,0,166919654
8248,1875328959,0,1875328959
8249,1516725996,0,1516725996
8250,326399303,0,326399303
1199,270129887,0,270129887
1200,103994106,0,103994106
1201,15716332,0,15716332
8251,208473713,0,208473713
8252,155493376,0,155493376
1202,248489956,0,248489956
8253,1117834544,0,1117834544
8254,545576890,0,545576890
9186,33001995,0,33001995
6337,79036766,0,79036766
8255,2201923676,0,2201923676
8256,40116739,7281456,32835283
8257,1288386473,0,1288386473
1203,36234790,0,36234790
1204,84312530,0,84312530
1205,36871798,0,36871798
8258,224278520,0,224278520
8259,641779894,0,641779894
8260,121295909,0,121295909
8261,153454816,0,153454816
